transaction_id,card_id,pan_masked,product_id,cohort_id,timestamp_utc,tx_time_seconds,mti,stan,rrn,auth_code,response_code,auth_response_code,pos_entry_mode,pos_condition_code,eci,trans_status_3ds,vaai_score,amount,amount_minor,currency,available_balance,credit_limit,mcc,merchant_id
TX_00000526,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T19:55:54.555920+00:00,1705002954.56,0100,000527,170500295427,A32906,00,00,102,59,05,Y,10,29.22,2922,USD,4065.75,5000.0,5812,M_5812_00021
TX_00000527,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T20:10:57.855196+00:00,1705003857.86,0100,000528,170500385728,A82334,00,00,012,59,05,Y,8,26.41,2641,USD,4036.53,5000.0,5812,M_5812_00021
TX_00000528,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T20:18:00.135885+00:00,1705004280.14,0100,000529,170500428029,A43789,00,00,012,59,05,Y,47,55.82,5582,USD,4010.12,5000.0,5411,M_5411_00015
TX_00000529,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T20:18:45.439946+00:00,1705004325.44,0100,000530,170500432530,A53955,00,00,071,00,,Y,21,102.08,10208,USD,3954.3,5000.0,5411,M_5411_00059
TX_00000530,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T20:48:45.439946+00:00,1705006125.44,0100,000531,170500612531,A38526,00,00,102,59,05,Y,9,22.8,2280,USD,3852.23,5000.0,5812,M_5812_00021
TX_00000531,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T21:13:48.177747+00:00,1705007628.18,0100,000532,170500762832,A47326,00,00,012,59,05,Y,6,27.88,2788,USD,3829.42,5000.0,4816,M_4816_00011
TX_00000532,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T21:15:16.035938+00:00,1705007716.04,0100,000533,170500771633,A58521,00,00,071,00,,Y,21,29.2,2920,USD,3801.55,5000.0,5814,M_5814_00147
TX_00000533,CARD_000142,414720******2790,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-11T21:26:52.950957+00:00,1705008412.95,0100,000534,170500841234,A95156,00,00,102,59,05,Y,5,31.2,3120,USD,3772.35,5000.0,5999,M_5999_00142
TX_00000534,CARD_000359,414720******4461,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T00:46:09.699157+00:00,1705020369.7,0100,000535,170502036935,A75843,00,00,102,59,05,Y,30,30.44,3044,USD,4629.37,5000.0,5999,M_5999_00142
TX_00000535,CARD_000229,414720******2121,PROD_SUBPRIME_SECURED,C1_HOURLY_GIG_WORKER,2024-01-12T01:30:16.857797+00:00,1705023016.86,0100,000536,170502301636,A85496,00,00,051,00,,Y,10,50.94,5094,USD,544.92,544.9203261228865,5812,M_5812_00021
TX_00000536,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T09:54:38.514663+00:00,1705053278.51,0100,000537,170505327837,A31511,00,00,012,59,05,Y,44,48.23,4823,USD,14757.26,17215.63069144186,5912,M_5912_00042
TX_00000537,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T09:57:09.929388+00:00,1705053429.93,0100,000538,170505342938,A14245,00,00,012,59,05,Y,39,48.87,4887,USD,14709.03,17215.63069144186,5812,M_5812_00021
TX_00000538,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T09:58:13.180495+00:00,1705053493.18,0100,000539,170505349339,A80661,00,00,071,00,,Y,46,39.52,3952,USD,14660.17,17215.63069144186,5814,M_5814_00092
TX_00000539,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T10:03:07.471777+00:00,1705053787.47,0100,000540,170505378740,A90324,00,00,071,00,,Y,14,62.36,6236,USD,14620.65,17215.63069144186,5814,M_5814_00092
TX_00000540,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T10:06:42.310472+00:00,1705054002.31,0100,000541,170505400241,A15101,00,00,071,00,,Y,47,29.62,2962,USD,14558.3,17215.63069144186,5814,M_5814_00092
TX_00000541,CARD_000099,414720******6239,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T10:08:21.406750+00:00,1705054101.41,0100,000542,170505410142,A58900,00,00,051,00,,Y,23,474.3,47430,USD,4121.98,5000.0,5812,M_5812_00021
TX_00000542,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T10:36:42.310472+00:00,1705055802.31,0100,000543,170505580243,A78362,00,00,012,59,05,Y,9,44.4,4440,USD,14528.68,17215.63069144186,5999,M_5999_00142
TX_00000543,CARD_000099,414720******6239,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T10:38:21.406750+00:00,1705055901.41,0100,000544,170505590144,A41806,00,00,071,00,,Y,30,82.06,8206,USD,3647.68,5000.0,5812,M_5812_00021
TX_00000544,CARD_000099,414720******6239,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T11:00:20.244946+00:00,1705057220.24,0100,000545,170505722045,A52359,00,00,012,59,05,Y,17,42.52,4252,USD,3565.62,5000.0,5812,M_5812_00123
TX_00000545,CARD_000447,414720******4991,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T11:06:42.310472+00:00,1705057602.31,0100,000546,170505760246,A56645,00,00,102,59,05,Y,13,23.97,2397,USD,14484.28,17215.63069144186,5541,M_5541_00113
TX_00000546,CARD_000099,414720******6239,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T11:08:43.704596+00:00,1705057723.7,0100,000547,170505772347,A57796,00,00,012,59,05,Y,5,140.26,14026,USD,3523.11,5000.0,5814,M_5814_00148
TX_00000547,CARD_000860,414720******9643,PROD_CLASSIC_REVOLVING,C2_FIXED_INCOME_SENIOR,2024-01-12T13:51:54.600984+00:00,1705067514.6,0100,000548,170506751448,A41814,00,00,051,00,,Y,49,123.68,12368,USD,3907.76,4210.89268478565,5411,M_5411_00015
TX_00000548,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:09:50.200815+00:00,1705072190.2,0100,000549,170507219049,A49488,00,00,012,59,05,Y,8,26.88,2688,USD,4410.31,5000.0,5411,M_5411_00025
TX_00000549,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:10:30.145371+00:00,1705072230.15,0100,000550,170507223050,A66933,00,00,051,00,,Y,20,12.89,1289,USD,4383.43,5000.0,5732,M_5732_00045
TX_00000550,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:15:53.195259+00:00,1705072553.2,0100,000551,170507255351,A78521,00,00,071,00,,Y,47,34.54,3454,USD,4370.54,5000.0,5732,M_5732_00045
TX_00000551,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:18:49.777081+00:00,1705072729.78,0100,000552,170507272952,A76438,00,00,051,00,,Y,16,105.83,10583,USD,4336.0,5000.0,5732,M_5732_00045
TX_00000552,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:22:18.464468+00:00,1705072938.46,0100,000553,170507293853,A19227,00,00,012,59,05,Y,3,31.76,3176,USD,4230.17,5000.0,5999,M_5999_00142
TX_00000553,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:23:26.899483+00:00,1705073006.9,0100,000554,170507300654,A90549,00,00,012,59,05,Y,14,40.65,4065,USD,4198.41,5000.0,5814,M_5814_00066
TX_00000554,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:23:53.636653+00:00,1705073033.64,0100,000555,170507303355,A32561,00,00,071,00,,Y,31,52.3,5230,USD,4157.76,5000.0,5732,M_5732_00045
TX_00000555,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:27:49.388150+00:00,1705073269.39,0100,000556,170507326956,A75706,00,00,012,59,05,Y,4,59.95,5995,USD,4105.46,5000.0,5311,M_5311_00116
TX_00000556,CARD_000963,414720******9404,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-12T15:29:09.079164+00:00,1705073349.08,0100,000557,170507334957,,65,65,012,59,07,N,28,38.7,3870,USD,4045.51,5000.0,5812,M_5812_00021
TX_00000557,CARD_000280,414720******2037,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T18:07:31.440827+00:00,1705082851.44,0100,000558,170508285158,A54833,00,00,012,59,05,Y,17,8.9,890,USD,5000.0,5000.0,5812,M_5812_00145
TX_00000558,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T18:27:09.686455+00:00,1705084029.69,0100,000559,170508402959,A68358,00,00,051,00,,Y,37,21.39,2139,USD,5000.0,5000.0,5812,M_5812_00076
TX_00000559,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T18:49:49.838645+00:00,1705085389.84,0100,000560,170508538960,A59566,00,00,012,59,05,Y,14,208.48,20848,USD,4978.61,5000.0,5411,M_5411_00051
TX_00000560,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T18:57:36.083809+00:00,1705085856.08,0100,000561,170508585661,A68235,00,00,102,59,05,Y,19,161.27,16127,USD,4770.14,5000.0,5541,M_5541_00143
TX_00000561,CARD_000090,414720******1539,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-12T19:06:24.910217+00:00,1705086384.91,0100,000562,170508638462,A81098,00,00,102,59,05,Y,49,61.57,6157,USD,2974.64,2974.635795358916,5411,M_5411_00027
TX_00000562,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T19:17:08.953123+00:00,1705087028.95,0100,000563,170508702863,A18980,00,00,102,59,05,Y,46,15.17,1517,USD,4608.87,5000.0,5999,M_5999_00031
TX_00000563,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T19:30:48.238819+00:00,1705087848.24,0100,000564,170508784864,A92241,00,00,051,00,,Y,2,47.72,4772,USD,4593.7,5000.0,5411,M_5411_00073
TX_00000564,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T19:46:19.957454+00:00,1705088779.96,0100,000565,170508877965,A17345,00,00,102,59,05,Y,1,29.97,2997,USD,4545.98,5000.0,6513,M_6513_00005
TX_00000565,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T20:04:17.734630+00:00,1705089857.73,0100,000566,170508985766,A64007,00,00,051,00,,Y,8,41.94,4194,USD,4516.0,5000.0,5812,M_5812_00096
TX_00000566,CARD_000634,414720******4389,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-12T20:12:30.255829+00:00,1705090350.26,0100,000567,170509035067,A91817,00,00,071,00,,Y,3,20.51,2051,USD,4269.15,5000.0,5812,M_5812_00021
TX_00000567,CARD_000703,414720******6472,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-12T20:16:48.545409+00:00,1705090608.55,0100,000568,170509060868,A83448,00,00,071,00,,Y,14,41.6,4160,USD,4474.06,5000.0,5812,M_5812_00096
TX_00000568,CARD_000634,414720******4389,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-12T20:22:32.795585+00:00,1705090952.8,0100,000569,170509095269,A71335,00,00,012,59,05,Y,5,36.62,3662,USD,4248.64,5000.0,5814,M_5814_00037
TX_00000569,CARD_000634,414720******4389,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-12T20:39:27.442947+00:00,1705091967.44,0100,000570,170509196770,A70461,00,00,071,00,,Y,41,8.54,854,USD,4212.02,5000.0,5311,M_5311_00020
TX_00000570,CARD_000634,414720******4389,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-12T20:57:19.117849+00:00,1705093039.12,0100,000571,170509303971,A22466,00,00,071,00,,Y,9,43.54,4354,USD,4203.48,5000.0,5311,M_5311_00020
TX_00000571,CARD_000634,414720******4389,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-12T21:02:12.625616+00:00,1705093332.63,0100,000572,170509333272,A88255,00,00,102,59,05,Y,6,22.72,2272,USD,4159.94,5000.0,5814,M_5814_00066
TX_00000572,CARD_000407,414720******9023,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-12T21:40:25.504779+00:00,1705095625.5,0100,000573,170509562573,A17382,00,00,051,00,,Y,27,14.22,1422,USD,15677.72,15677.716668431825,5812,M_5812_00021
TX_00000573,CARD_000297,414720******2159,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-13T02:09:08.920801+00:00,1705111748.92,0100,000574,170511174874,A74920,00,00,012,59,05,Y,44,0.86,86,USD,5000.0,5000.0,5411,M_5411_00028
TX_00000574,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T08:40:51.660591+00:00,1705135251.66,0100,000575,170513525175,A95168,00,00,102,59,05,Y,14,25.31,2531,USD,5000.0,5000.0,5812,M_5812_00046
TX_00000575,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T08:42:13.696037+00:00,1705135333.7,0100,000576,170513533376,A41357,00,00,051,00,,Y,28,29.37,2937,USD,4974.69,5000.0,5812,M_5812_00081
TX_00000576,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T09:01:24.263325+00:00,1705136484.26,0100,000577,170513648477,A20932,00,00,071,00,,Y,47,65.11,6511,USD,4945.32,5000.0,5812,M_5812_00081
TX_00000577,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T09:10:24.940577+00:00,1705137024.94,0100,000578,170513702478,A24353,00,00,071,00,,Y,22,34.48,3448,USD,4880.21,5000.0,5812,M_5812_00081
TX_00000578,CARD_000086,414720******3961,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-13T09:15:35.673722+00:00,1705137335.67,0100,000579,170513733579,A57240,00,00,012,59,05,Y,28,37.36,3736,USD,14374.53,14374.532198941994,5411,M_5411_00127
TX_00000579,CARD_000086,414720******3961,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-13T09:20:45.086507+00:00,1705137645.09,0100,000580,170513764580,A21546,00,00,012,59,05,Y,33,148.7,14870,USD,14337.17,14374.532198941994,5812,M_5812_00021
TX_00000580,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T09:25:00.500943+00:00,1705137900.5,0100,000581,170513790081,A46390,00,00,071,00,,Y,4,16.85,1685,USD,4845.73,5000.0,5812,M_5812_00081
TX_00000581,CARD_000086,414720******3961,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-13T09:25:55.127289+00:00,1705137955.13,0100,000582,170513795582,A39033,00,00,071,00,,Y,2,51.13,5113,USD,14188.47,14374.532198941994,5541,M_5541_00113
TX_00000582,CARD_000086,414720******3961,PROD_REWARDS_SIGNATURE,C4_SUBURBAN_FAMILY,2024-01-13T09:28:55.058708+00:00,1705138135.06,0100,000583,170513813583,,65,65,012,59,07,N,76,30.38,3038,USD,14137.35,14374.532198941994,5814,M_5814_00066
TX_00000583,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T09:53:21.785414+00:00,1705139601.79,0100,000584,170513960184,A84927,00,00,012,59,05,Y,31,19.22,1922,USD,4828.88,5000.0,5411,M_5411_00050
TX_00000584,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T10:09:14.486150+00:00,1705140554.49,0100,000585,170514055485,A41373,00,00,012,59,05,Y,7,18.44,1844,USD,4809.65,5000.0,5411,M_5411_00084
TX_00000585,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T10:27:33.004340+00:00,1705141653.0,0100,000586,170514165386,A31712,00,00,071,00,,Y,55,48.37,4837,USD,4791.22,5000.0,5814,M_5814_00066
TX_00000586,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T10:41:13.613302+00:00,1705142473.61,0100,000587,170514247387,A17265,00,00,012,59,05,Y,23,84.18,8418,USD,4742.85,5000.0,5812,M_5812_00021
TX_00000587,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T11:03:25.869758+00:00,1705143805.87,0100,000588,170514380588,A46922,00,00,071,00,,Y,44,60.18,6018,USD,4658.67,5000.0,5814,M_5814_00066
TX_00000588,CARD_000298,414720******2431,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T11:26:27.385747+00:00,1705145187.39,0100,000589,170514518789,A77695,00,00,102,59,05,Y,2,24.57,2457,USD,4598.49,5000.0,6513,M_6513_00022
TX_00000589,CARD_000657,414720******1356,PROD_TOKENIZED_DPAN,C4_SUBURBAN_FAMILY,2024-01-13T11:47:17.383824+00:00,1705146437.38,0100,000590,170514643790,A78234,00,00,012,59,05,Y,11,34.19,3419,USD,5000.0,5000.0,5411,M_5411_00015
TX_00000590,CARD_000641,414720******4149,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T11:49:05.177481+00:00,1705146545.18,0100,000591,170514654591,A17314,00,00,051,00,,Y,17,58.28,5828,USD,3512.0,3556.999378743001,5541,M_5541_00057
TX_00000591,CARD_000641,414720******4149,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T11:52:32.198223+00:00,1705146752.2,0100,000592,170514675292,A47297,00,00,051,00,,Y,8,174.37,17437,USD,3453.71,3556.999378743001,5541,M_5541_00057
TX_00000592,CARD_000384,414720******6052,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T11:55:26.885530+00:00,1705146926.89,0100,000593,170514692693,A49997,00,00,051,00,,Y,3,761.41,76141,USD,63983.48,63983.47671302411,5912,M_5912_00086
TX_00000593,CARD_000384,414720******6052,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T12:02:31.963679+00:00,1705147351.96,0100,000594,170514735194,A34799,00,00,051,00,,Y,12,258.97,25897,USD,63222.07,63983.47671302411,5912,M_5912_00086
TX_00000594,CARD_000641,414720******4149,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T12:16:56.822652+00:00,1705148216.82,0100,000595,170514821695,A65897,00,00,012,59,05,Y,3,45.12,4512,USD,3279.35,3556.999378743001,5812,M_5812_00021
TX_00000595,CARD_000384,414720******6052,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T12:23:46.037216+00:00,1705148626.04,0100,000596,170514862696,A88605,00,00,051,00,,Y,16,42.12,4212,USD,62963.1,63983.47671302411,5912,M_5912_00086
TX_00000596,CARD_000641,414720******4149,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T12:35:21.035537+00:00,1705149321.04,0100,000597,170514932197,A44427,00,00,071,00,,Y,27,45.16,4516,USD,3234.23,3556.999378743001,5812,M_5812_00102
TX_00000597,CARD_000959,414720******8443,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T12:54:51.060606+00:00,1705150491.06,0100,000598,170515049198,A54844,00,00,051,00,,Y,3,37.53,3753,USD,5000.0,5000.0,5812,M_5812_00107
TX_00000598,CARD_000959,414720******8443,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T12:58:20.863320+00:00,1705150700.86,0100,000599,170515070099,A78261,00,00,102,59,05,Y,1,60.59,6059,USD,4962.47,5000.0,5814,M_5814_00066
TX_00000599,CARD_000959,414720******8443,PROD_TOKENIZED_DPAN,C5_URBAN_TECH_PROFESSIONAL,2024-01-13T13:04:37.356128+00:00,1705151077.36,0100,000600,170515107700,A97492,00,00,012,59,05,Y,18,20.63,2063,USD,4901.88,5000.0,5411,M_5411_00127
TX_00000600,CARD_000264,414720******4599,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T13:10:29.863138+00:00,1705151429.86,0100,000601,170515142901,A10373,00,00,071,00,,Y,5,436.74,43674,USD,90127.69,90127.68682901561,5812,M_5812_00112
TX_00000601,CARD_000264,414720******4599,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T13:15:10.577556+00:00,1705151710.58,0100,000602,170515171002,A77321,00,00,012,59,05,Y,13,59.54,5954,USD,89690.95,90127.68682901561,5814,M_5814_00066
TX_00000602,CARD_000264,414720******4599,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T13:22:58.812419+00:00,1705152178.81,0100,000603,170515217803,A67566,00,00,071,00,,Y,16,54.15,5415,USD,89631.41,90127.68682901561,5812,M_5812_00112
TX_00000603,CARD_000264,414720******4599,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T13:25:30.508863+00:00,1705152330.51,0100,000604,170515233004,A73308,00,00,051,00,,Y,40,615.84,61584,USD,89577.26,90127.68682901561,5812,M_5812_00112
TX_00000604,CARD_000264,414720******4599,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T13:28:43.437565+00:00,1705152523.44,0100,000605,170515252305,A67380,00,00,051,00,,Y,23,678.2,67820,USD,88961.42,90127.68682901561,5812,M_5812_00112
TX_00000605,CARD_000264,414720******4599,PROD_ULTRA_PREMIUM_INFINITE,C7_LUXURY_AFFLUENT,2024-01-13T13:37:30.925492+00:00,1705153050.93,0100,000606,170515305006,A96119,00,00,051,00,,Y,29,820.18,82018,USD,88283.21,90127.68682901561,5812,M_5812_00112
TX_00000606,CARD_000517,414720******5830,PROD_CHECKING_DEBIT,C2_FIXED_INCOME_SENIOR,2024-01-13T16:21:17.395962+00:00,1705162877.4,0100,000607,170516287707,A74879,00,00,051,00,,Y,33,16.06,1606,USD,7303.92,9488.02597177508,5311,M_5311_00116
TX_00000607,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T16:42:40.904970+00:00,1705164160.9,0100,000608,170516416008,A37155,00,00,012,59,05,Y,9,37.26,3726,USD,1661.71,1880.6790989755546,5411,M_5411_00015
TX_00000608,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T16:45:29.632464+00:00,1705164329.63,0100,000609,170516432909,A79867,00,00,012,59,05,Y,51,31.12,3112,USD,1624.45,1880.6790989755546,5999,M_5999_00142
TX_00000609,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T16:52:07.402215+00:00,1705164727.4,0100,000610,170516472710,A60585,00,00,012,59,05,Y,16,45.19,4519,USD,1593.33,1880.6790989755546,5912,M_5912_00086
TX_00000610,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T16:53:45.657180+00:00,1705164825.66,0100,000611,170516482511,A65448,00,00,012,59,05,Y,26,43.92,4392,USD,1548.14,1880.6790989755546,5411,M_5411_00124
TX_00000611,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T16:56:41.597629+00:00,1705165001.6,0100,000612,170516500112,A10611,00,00,071,00,,Y,30,19.83,1983,USD,1504.23,1880.6790989755546,5411,M_5411_00088
TX_00000612,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T16:58:45.790026+00:00,1705165125.79,0100,000613,170516512513,A71100,00,00,071,00,,Y,30,35.76,3576,USD,1484.39,1880.6790989755546,5411,M_5411_00088
TX_00000613,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T17:03:08.232990+00:00,1705165388.23,0100,000614,170516538814,A36378,00,00,071,00,,Y,13,31.42,3142,USD,1448.63,1880.6790989755546,5411,M_5411_00088
TX_00000614,CARD_000541,414720******8402,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T17:30:33.522766+00:00,1705167033.52,0100,000615,170516703315,A43583,00,00,051,00,,Y,55,635.99,63599,USD,1417.22,1880.6790989755546,5812,M_5812_00067
TX_00000615,CARD_000393,414720******6792,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-13T19:28:24.334656+00:00,1705174104.33,0100,000616,170517410416,A43075,00,00,051,00,,Y,13,705.48,70548,USD,4412.57,5000.0,5541,M_5541_00057
TX_00000616,CARD_000393,414720******6792,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-13T19:44:00.048383+00:00,1705175040.05,0100,000617,170517504017,A52544,00,00,012,59,05,Y,11,33.53,3353,USD,3707.08,5000.0,5912,M_5912_00091
TX_00000617,CARD_000805,414720******1666,PROD_CLASSIC_REVOLVING,C4_SUBURBAN_FAMILY,2024-01-13T19:56:31.120054+00:00,1705175791.12,0100,000618,170517579118,A11147,00,00,051,00,,Y,0,193.71,19371,USD,1138.39,1616.1406568047173,5812,M_5812_00021
TX_00000618,CARD_000393,414720******6792,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-13T20:09:14.499728+00:00,1705176554.5,0100,000619,170517655419,A70594,00,00,012,59,05,Y,20,58.73,5873,USD,3673.55,5000.0,4816,M_4816_00011
TX_00000619,CARD_000393,414720******6792,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-13T20:18:13.958709+00:00,1705177093.96,0100,000620,170517709320,A59521,00,00,071,00,,Y,36,63.64,6364,USD,3614.82,5000.0,5814,M_5814_00066
TX_00000620,CARD_000393,414720******6792,PROD_COMMERCIAL_FLEET,C6_SMALL_BUSINESS_OWNER,2024-01-13T20:48:13.958709+00:00,1705178893.96,0100,000621,170517889321,A20560,00,00,071,00,,Y,18,107.54,10754,USD,3551.18,5000.0,5999,M_5999_00142
